,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_size
1027,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),9,Broadway at Battery St,1700,3,1976,Male,26
1028,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),60,8th St at Ringold St,5574,2,1991,Female,26
1029,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),4570,1,1969,Male,27
1030,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,4953,1,1971,Male,26
1031,7 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,5392,2,1979,Male,27
1032,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),93,4th St at Mission Bay Blvd S,4426,2,1986,Female,27
1033,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5468,2,1991,Male,27
1034,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,4852,2,1990,Male,29
1035,10 minutes,5,Powell St BART Station (Market St at 5th St),285,Webster St at O'Farrell St,5113,1,1964,Female,26
1036,5 minutes,5,Powell St BART Station (Market St at 5th St),47,4th St at Harrison St,1019,2,1993,Male,27
1037,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),49,S Park St at 3rd St,4970,2,1982,Male,26
1038,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),78,Folsom St at 9th St,4442,2,1988,Female,27
1039,16 minutes,3,Powell St BART Station (Market St at 4th St),104,4th St at 16th St,5383,2,1983,Male,27
1040,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5050,3,1989,Female,27
1041,9 minutes,22,Howard St at Beale St,5,Powell St BART Station (Market St at 5th St),4953,2,1985,Male,29
1042,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),19,Post St at Kearny St,4836,3,1988,Male,26
1043,2 minutes,21,Montgomery St BART Station (Market St at 2nd St),13,Commercial St at Montgomery St,5132,3,1982,Male,26
1044,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),343,Bryant St at 2nd St,5307,2,1983,Male,27
1045,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,4319,1,1990,Male,26
1046,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5282,2,1995,Female,27
1047,9 minutes,22,Howard St at Beale St,349,Howard St at Mary St,1751,2,1986,Male,27
1048,16 minutes,16,Steuart St at Market St,126,Esprit Park,4940,2,1968,Female,27
1049,4 minutes,3,Powell St BART Station (Market St at 4th St),61,Howard St at 8th St,5267,3,1991,Male,29
1050,7 minutes,81,Berry St at 4th St,24,Spear St at Folsom St,4962,2,1981,Male,26
1051,7 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,3105,2,1988,Female,27
1052,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,5110,2,1986,Male,26
1053,7 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,4817,2,1993,Male,27
1054,4 minutes,81,Berry St at 4th St,104,4th St at 16th St,4554,2,1995,Female,27
1055,3 minutes,3,Powell St BART Station (Market St at 4th St),17,Embarcadero BART Station (Beale St at Market St),4996,1,1992,Male,27
1056,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),3642,2,1993,Female,29
1057,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5569,2,1977,Male,26
1058,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),27,Beale St at Harrison St,1450,2,1969,Female,26
1059,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,5084,1,1995,Male,27
1060,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5009,2,1974,Male,26
1061,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),13,Commercial St at Montgomery St,4835,3,1995,Female,27
1062,10 minutes,16,Steuart St at Market St,81,Berry St at 4th St,5162,1,1986,Male,27
1063,12 minutes,22,Howard St at Beale St,102,Irwin St at 8th St,4597,1,1963,Female,27
1064,6 minutes,22,Howard St at Beale St,49,S Park St at 3rd St,1353,3,1990,Male,29
1065,14 minutes,22,Howard St at Beale St,104,4th St at 16th St,5351,2,1982,Female,26
1066,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),21,Montgomery St BART Station (Market St at 2nd St),1841,3,1951,Male,27
1067,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),14,Clay St at Battery St,4806,2,1964,Male,26
1068,7 minutes,22,Howard St at Beale St,349,Howard St at Mary St,2409,2,1987,Male,27
1069,9 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,1183,2,1984,Male,27
1070,11 minutes,22,Howard St at Beale St,41,Golden Gate Ave at Polk St,5288,3,1973,Female,27
1071,4 minutes,22,Howard St at Beale St,21,Montgomery St BART Station (Market St at 2nd St),3681,2,1973,Female,29
1072,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),9,Broadway at Battery St,4921,3,1967,Male,26
1073,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5307,2,1994,Male,26
1074,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),19,Post St at Kearny St,2003,2,1972,Male,27
1075,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,4802,1,1979,Male,26
1076,5 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,4991,2,1971,Male,27
1077,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),97,14th St at Mission St,5492,3,1961,Male,27
1078,5 minutes,5,Powell St BART Station (Market St at 5th St),80,Townsend St at 5th St,5318,1,1990,Male,27
1079,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5282,2,1981,Male,29
1080,5 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,4719,3,1993,Female,26
1081,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),3128,1,1978,Male,27
1082,6 minutes,22,Howard St at Beale St,343,Bryant St at 2nd St,933,1,1980,Male,26
1083,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,4722,3,1986,Male,27
1084,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),78,Folsom St at 9th St,5060,3,1988,Male,27
1085,19 minutes,30,San Francisco Caltrain (Townsend St at 4th St),11,Davis St at Jackson St,5306,2,1981,Female,27
1086,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4654,2,1977,Male,29
1087,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),101,15th St at Potrero Ave,5097,2,1984,Male,26
1088,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),52,McAllister St at Baker St,5407,2,1993,Female,26
1089,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,4811,3,1973,Male,27
1090,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,4742,1,1985,Male,26
1091,19 minutes,16,Steuart St at Market St,99,Folsom St at 15th St,4999,1,1980,Male,27
1092,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),124,19th St at Florida St,4655,3,1983,Male,27
1093,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),11,Davis St at Jackson St,4438,1,1983,Male,27
1094,12 minutes,81,Berry St at 4th St,9,Broadway at Battery St,5246,2,1995,Male,29
1095,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),5300,3,1986,Male,26
1096,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),9,Broadway at Battery St,5007,2,1988,Male,27
1097,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,2861,2,1969,Female,26
1098,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),8,The Embarcadero at Vallejo St,4974,2,1985,Male,27
1099,4 minutes,81,Berry St at 4th St,104,4th St at 16th St,75,2,1989,Female,27
1100,11 minutes,81,Berry St at 4th St,130,22nd St Caltrain Station,623,2,1990,Male,27
1101,11 minutes,81,Berry St at 4th St,130,22nd St Caltrain Station,2231,3,1992,Female,29
1102,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),49,S Park St at 3rd St,5204,2,1990,Male,26
1103,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,5130,3,1986,Male,26
1104,6 minutes,81,Berry St at 4th St,36,Folsom St at 3rd St,2366,2,1989,Female,27
1105,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5540,2,1970,Male,26
1106,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),8,The Embarcadero at Vallejo St,1099,2,1992,Male,27
1107,5 minutes,5,Powell St BART Station (Market St at 5th St),21,Montgomery St BART Station (Market St at 2nd St),762,2,1983,Male,27
1108,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),43,San Francisco Public Library (Grove St at Hyde St),3115,2,1968,Male,27
1109,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),9,Broadway at Battery St,590,2,1984,Other,29
1110,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5410,3,1957,Male,26
1111,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,1891,2,1990,Female,27
1112,12 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,611,2,1969,Male,26
1113,5 minutes,22,Howard St at Beale St,321,5th St at Folsom,4924,3,1970,Female,27
1114,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,5232,2,1985,Female,27
1115,7 minutes,81,Berry St at 4th St,37,2nd St at Folsom St,1529,2,1991,Male,27
1116,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,4955,3,1975,Female,29
1117,5 minutes,81,Berry St at 4th St,104,4th St at 16th St,3647,1,1983,Male,26
1118,15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),6,The Embarcadero at Sansome St,2187,2,1987,Male,26
1119,14 minutes,22,Howard St at Beale St,101,15th St at Potrero Ave,5022,1,1989,Female,27
1120,8 minutes,81,Berry St at 4th St,22,Howard St at Beale St,430,3,1988,Male,26
1121,4 minutes,5,Powell St BART Station (Market St at 5th St),63,Bryant St at 6th St,5357,2,1983,Male,27
1122,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,2847,2,1977,Male,27
1123,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),2119,1,1963,Male,27
1124,16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,3138,2,1971,Female,29
1125,12 minutes,16,Steuart St at Market St,364,China Basin St at 3rd St,4825,2,1976,Male,26
1126,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),19,Post St at Kearny St,1917,1,1970,Male,27
1127,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),3661,1,1967,Male,26
1128,6 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5300,1,1996,Female,27
1129,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,2068,1,1981,Female,27
1130,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),1908,3,1970,Female,27
1131,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5204,3,1993,Male,29
1132,18 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),91,Berry St at King St,1109,2,1979,Female,26
1133,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,1751,1,1963,Male,26
1134,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),2634,2,1986,Male,27
1135,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,4603,3,1991,Male,26
1136,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),13,Commercial St at Montgomery St,5445,3,1987,Male,27
1137,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),4711,2,1967,Male,27
1138,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),8,The Embarcadero at Vallejo St,3451,3,1983,Female,27
1139,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,1150,2,1990,Male,29
1140,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),102,Irwin St at 8th St,3687,2,1980,Male,26
1141,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,1821,2,1969,Female,27
1142,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,377,2,1953,Male,26
1143,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,317,2,1990,Male,27
1144,4 minutes,22,Howard St at Beale St,343,Bryant St at 2nd St,5552,2,1983,Male,27
1145,9 minutes,81,Berry St at 4th St,20,Mechanics Monument Plaza (Market St at Bush St),5281,2,1988,Male,27
1146,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),4811,1,1982,Female,29
1147,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),3369,2,1983,Male,26
1148,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4438,2,1971,Male,26
1149,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,2738,2,1975,Female,27
1150,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,4940,2,1984,Male,26
1151,9 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,4575,1,1982,Female,27
1152,9 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,4852,3,1989,Male,27
1153,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),36,Folsom St at 3rd St,5059,2,1962,Male,27
1154,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,5261,2,1981,Male,29
1155,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37,2nd St at Folsom St,5045,2,1986,Male,26
1156,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),49,S Park St at 3rd St,5009,3,1974,Male,27
1157,18 minutes,22,Howard St at Beale St,383,Golden Gate Ave at Franklin St,1921,2,1977,Female,26
1158,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),363,Salesforce Transit Center (Natoma St at 2nd St),4960,1,1974,Female,27
1159,17 minutes,30,San Francisco Caltrain (Townsend St at 4th St),60,8th St at Ringold St,4761,2,1988,Female,27
1160,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4553,2,1994,Male,27
1161,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),9,Broadway at Battery St,4658,1,1990,Male,29
1162,6 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,5343,3,1970,Male,26
1163,9 minutes,22,Howard St at Beale St,104,4th St at 16th St,5392,1,1992,Male,26
1164,2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),50,2nd St at Townsend St,5354,3,1982,Male,27
1165,16 minutes,30,San Francisco Caltrain (Townsend St at 4th St),8,The Embarcadero at Vallejo St,1360,2,1982,Female,26
1166,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),49,S Park St at 3rd St,5031,3,1988,Female,27
1167,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),25,Howard St at 2nd St,4921,1,1962,Male,27
1168,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),21,Montgomery St BART Station (Market St at 2nd St),1085,3,1960,Male,27
1169,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4979,3,1985,Male,29
1170,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),368,Myrtle St at Polk St,4625,2,1989,Female,26
1171,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5112,2,1995,Female,27
1172,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),64,5th St at Brannan St,5421,2,1991,Male,26
1173,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),126,Esprit Park,4980,1,1986,Male,27
1174,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,1442,3,1976,Male,27
1175,5 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,5233,1,1964,Male,27
1176,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5492,1,1980,Male,29
1177,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4438,3,1977,Male,26
1178,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,300,3,1963,Male,26
1179,11 minutes,22,Howard St at Beale St,102,Irwin St at 8th St,4977,2,1990,Male,27
1180,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),4733,2,1982,Male,26
1181,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),14,Clay St at Battery St,3374,2,1959,Male,27
1182,6 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,4750,2,1979,Male,27
1183,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),100,Bryant St at 15th St,4973,2,1989,Male,27
1184,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),4802,2,1997,Female,29
1185,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,4955,2,1978,Female,26
1186,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),61,Howard St at 8th St,5262,2,1986,Male,27
